Time (s),Rx (V),Tx (V)
0.00134644,-0.0151773,0.168113
0.00134707,-0.0151773,0.168113
0.0013477,-0.0217701,0.171756
0.00134833,-0.0217701,0.168113
0.00134896,-0.0217701,0.168113
0.00134959,-0.0184737,0.168113
0.00135022,-0.0184737,0.168113
0.00135085,-0.0217701,0.171756
0.00135148,-0.0250665,0.171756
0.00135211,-0.0217701,0.168113
0.00135274,-0.0217701,0.164469
0.00135337,-0.0217701,0.168113
0.001354,-0.0250665,0.160826
0.00135463,-0.0217701,0.168113
0.00135526,-0.0184737,0.168113
0.00135589,-0.0184737,0.168113
0.00135652,-0.0151773,0.171756
0.00135715,-0.0151773,0.171756
0.00135778,-0.0184737,0.160826
0.00135841,-0.0184737,0.164469
0.00135904,-0.0151773,0.164469
0.00135967,-0.0118809,0.171756
0.0013603,-0.0118809,0.164469
0.00136093,-0.0184737,0.164469
0.00136156,-0.0151773,0.171756
0.00136219,-0.0151773,0.171756
0.00136282,-0.0151773,0.171756
0.00136345,-0.0151773,0.168113
0.00136408,-0.0217701,0.171756
0.00136471,-0.0217701,0.168113
0.00136534,-0.0184737,0.168113
0.00136597,-0.0151773,0.171756
0.0013666,-0.0184737,0.168113
0.00136723,-0.0184737,0.175399
0.00136786,-0.0118809,0.168113
0.00136849,-0.0184737,0.171756
0.00136912,-0.0184737,0.171756
0.00136975,-0.0184737,0.171756
0.00137038,-0.0184737,0.175399
0.00137101,-0.0151773,0.168113
0.00137164,-0.0151773,0.168113
0.00137227,-0.0151773,0.171756
0.0013729,-0.0118809,0.171756
0.00137353,-0.0217701,0.171756
0.00137416,-0.0250665,0.168113
0.00137479,-0.0250665,0.168113
0.00137542,-0.0184737,0.171756
0.00137605,-0.0217701,0.168113
0.00137668,-0.0217701,0.171756
0.00137731,-0.0217701,0.168113
0.00137794,-0.0217701,0.168113
0.00137857,-0.0184737,0.168113
0.0013792,-0.0151773,0.175399
0.00137983,-0.0151773,0.175399
0.00138046,-0.0184737,0.171756
0.00138109,-0.0184737,0.171756
0.00138172,-0.0217701,0.171756
0.00138235,-0.0184737,0.168113
0.00138298,-0.0151773,0.171756
0.00138361,-0.0151773,0.171756
0.00138424,-0.0151773,0.168113
0.00138487,-0.0118809,0.160826
0.0013855,-0.0118809,0.164469
0.00138613,-0.0151773,0.171756
0.00138676,-0.0184737,0.171756
0.00138739,-0.0184737,0.171756
0.00138802,-0.0184737,0.171756
0.00138865,-0.0184737,0.164469
0.00138928,-0.0151773,0.168113
0.00138991,-0.0151773,0.171756
0.00139054,-0.0184737,0.168113
0.00139117,-0.0217701,0.168113
0.0013918,-0.0151773,0.160826
0.00139243,-0.0151773,0.160826
0.00139306,-0.0184737,0.175399
0.00139369,-0.0184737,0.171756
0.00139432,-0.0184737,0.168113
0.00139495,-0.0151773,0.164469
0.00139558,-0.0118809,0.168113
0.00139621,-0.0118809,0.164469
0.00139684,-0.00858446,0.168113
0.00139747,-0.0151773,0.171756
0.0013981,-0.0184737,0.171756
0.00139873,-0.0184737,0.175399
0.00139936,-0.0151773,0.175399
0.00139999,-0.0118809,0.171756
0.00140062,-0.0151773,0.171756
0.00140125,-0.0184737,0.168113
0.00140188,-0.0217701,0.175399
0.00140251,-0.0151773,0.171756
0.00140314,-0.0151773,0.171756
0.00140377,-0.0151773,0.168113
0.0014044,-0.0151773,0.168113
0.00140503,-0.0151773,0.168113
0.00140566,-0.0118809,0.171756
0.00140629,-0.0151773,0.164469
0.00140692,-0.0184737,0.168113
0.00140755,-0.0118809,0.168113
0.00140818,-0.0184737,0.168113
0.00140881,-0.0184737,0.168113
0.00140944,-0.0151773,0.168113
0.00141007,-0.0151773,0.168113
0.0014107,-0.0118809,0.168113
0.00141133,-0.0118809,0.168113
0.00141196,-0.0118809,0.164469
0.00141259,-0.0118809,0.168113
0.00141322,-0.0118809,0.164469
0.00141385,-0.0151773,0.164469
0.00141448,-0.0217701,0.164469
0.00141511,-0.0151773,0.164469
0.00141574,-0.0184737,0.168113
0.00141637,-0.0151773,0.171756
0.001417,-0.00858446,0.168113
0.00141763,-0.0151773,0.168113
0.00141826,-0.0151773,0.164469
0.00141889,-0.0151773,0.164469
0.00141952,-0.0184737,0.168113
0.00142015,-0.0184737,0.171756
0.00142078,-0.0151773,0.175399
0.00142141,-0.0184737,0.175399
0.00142204,-0.0151773,0.168113
0.00142267,-0.0151773,0.164469
0.0014233,-0.0118809,0.164469
0.00142393,-0.0151773,0.168113
0.00142456,-0.0118809,0.168113
0.00142519,-0.0151773,0.171756
0.00142582,-0.0118809,0.175399
0.00142645,-0.0118809,0.168113
0.00142708,-0.0151773,0.168113
0.00142771,-0.0184737,0.175399
0.00142834,-0.0151773,0.175399
0.00142897,-0.0184737,0.175399
0.0014296,-0.0184737,0.168113
0.00143023,-0.0118809,0.168113
0.00143086,-0.0118809,0.171756
0.00143149,-0.0151773,0.175399
0.00143212,-0.0151773,0.175399
0.00143275,-0.0151773,0.171756
0.00143338,-0.0118809,0.168113
0.00143401,-0.0151773,0.171756
0.00143464,-0.0151773,0.171756
0.00143527,-0.0118809,0.168113
0.0014359,-0.0118809,0.171756
0.00143653,-0.0118809,0.171756
0.00143716,-0.0118809,0.168113
0.00143779,-0.00858446,0.168113
0.00143842,-0.0151773,0.164469
0.00143905,-0.0217701,0.171756
0.00143968,-0.0151773,0.164469
0.00144031,-0.00858446,0.168113
0.00144094,-0.00858446,0.168113
0.00144157,-0.0118809,0.171756
0.0014422,-0.0151773,0.171756
0.00144283,-0.0118809,0.175399
0.00144346,-0.0118809,0.175399
0.00144409,-0.0118809,0.171756
0.00144472,-0.0151773,0.168113
0.00144535,-0.0151773,0.168113
0.00144598,-0.0151773,0.168113
0.00144661,-0.0151773,0.171756
0.00144724,-0.0118809,0.171756
0.00144787,-0.0151773,0.168113
0.0014485,-0.0151773,0.168113
0.00144913,-0.0184737,0.164469
0.00144976,-0.0118809,0.171756
0.00145039,-0.0118809,0.171756
0.00145102,-0.0151773,0.175399
0.00145165,-0.0151773,0.168113
0.00145228,-0.0151773,0.164469
0.00145291,-0.0118809,0.164469
0.00145354,-0.00858446,0.168113
0.00145417,-0.00858446,0.168113
0.0014548,-0.0151773,0.171756
0.00145543,-0.0151773,0.171756
0.00145606,-0.0151773,0.171756
0.00145669,-0.0118809,0.168113
0.00145732,-0.0118809,0.168113
0.00145795,-0.0118809,0.168113
0.00145858,-0.0118809,0.175399
0.00145921,-0.00858446,0.175399
0.00145984,-0.00858446,0.171756
0.00146047,-0.0118809,0.164469
0.0014611,-0.0151773,0.164469
0.00146173,-0.0118809,0.168113
0.00146236,-0.00858446,0.164469
0.00146299,-0.00858446,0.164469
0.00146362,-0.0118809,0.164469
0.00146425,-0.0184737,0.168113
0.00146488,-0.0151773,0.168113
0.00146551,-0.0118809,0.171756
0.00146614,-0.0151773,0.171756
0.00146677,-0.0151773,0.171756
0.0014674,-0.0118809,0.171756
0.00146803,-0.0118809,0.168113
0.00146866,-0.00858446,0.168113
0.00146929,-0.00858446,0.171756
0.00146992,-0.0151773,0.171756
0.00147055,-0.0151773,0.168113
0.00147118,-0.0118809,0.171756
0.00147181,-0.00858446,0.171756
0.00147244,-0.0118809,0.171756
0.00147307,-0.0184737,0.175399
0.0014737,-0.0151773,0.168113
0.00147433,-0.0151773,0.168113
0.00147496,-0.0151773,0.171756
0.00147559,-0.0118809,0.168113
0.00147622,-0.00858446,0.175399
0.00147685,-0.0118809,0.171756
0.00147748,-0.0151773,0.168113
0.00147811,-0.00858446,0.168113
0.00147874,-0.0151773,0.164469
0.00147937,-0.0151773,0.164469
0.00148,-0.0151773,0.160826
0.00148063,-0.0151773,0.164469
0.00148126,-0.0118809,0.168113
0.00148189,-0.00858446,0.164469
0.00148252,-0.00858446,0.164469
0.00148315,-0.0118809,0.164469
0.00148378,-0.0118809,0.168113
0.00148441,-0.0118809,0.164469
0.00148504,-0.0151773,0.160826
0.00148567,-0.00858446,0.168113
0.0014863,-0.0118809,0.160826
0.00148693,-0.0118809,0.160826
0.00148756,-0.00858446,0.164469
0.00148819,-0.00858446,0.164469
0.00148882,-0.0118809,0.160826
0.00148945,-0.00858446,0.168113
0.00149008,-0.00528805,0.168113
0.00149071,-0.0184737,0.171756
0.00149134,-0.0118809,0.171756
0.00149197,-0.0118809,0.171756
0.0014926,-0.0118809,0.168113
0.00149323,-0.0151773,0.164469
0.00149386,-0.0151773,0.168113
0.00149449,-0.0118809,0.171756
0.00149512,-0.00858446,0.175399
0.00149575,-0.0118809,0.179043
0.00149638,-0.0118809,0.175399
0.00149701,-0.0118809,0.175399
0.00149764,-0.0118809,0.171756
0.00149827,-0.0118809,0.171756
0.0014989,-0.00858446,0.168113
0.00149953,-0.00528805,0.171756
0.00150016,-0.00528805,0.171756
0.00150079,-0.00858446,0.168113
0.00150142,-0.00858446,0.171756
0.00150205,-0.00858446,0.168113
0.00150268,-0.0118809,0.168113
0.00150331,-0.0118809,0.164469
0.00150394,-0.0118809,0.164469
0.00150457,-0.0118809,0.164469
0.0015052,-0.00858446,0.164469
0.00150583,-0.0151773,0.168113
0.00150646,-0.00858446,0.171756
0.00150709,-0.00528805,0.171756
0.00150772,-0.00528805,0.168113
0.00150835,-0.0118809,0.171756
0.00150898,-0.00858446,0.168113
0.00150961,-0.00858446,0.164469
0.00151024,-0.00858446,0.164469
0.00151087,-0.0118809,0.168113
0.0015115,-0.0151773,0.168113
0.00151213,-0.0151773,0.168113
0.00151276,-0.0151773,0.171756
0.00151339,-0.0118809,0.164469
0.00151402,-0.0118809,0.164469
0.00151465,-0.00858446,0.164469
0.00151528,-0.0118809,0.164469
0.00151591,-0.0151773,0.168113
0.00151654,-0.0151773,0.171756
0.00151717,-0.0151773,0.171756
0.0015178,-0.00858446,0.175399
0.00151843,-0.0118809,0.171756
0.00151906,-0.00858446,0.175399
0.00151969,-0.00858446,0.171756
0.00152032,-0.00858446,0.168113
0.00152095,-0.00858446,0.171756
0.00152158,-0.0118809,0.171756
0.00152221,-0.0118809,0.168113
0.00152284,-0.0118809,0.164469
0.00152347,-0.0118809,0.168113
0.0015241,-0.0118809,0.168113
0.00152473,-0.00858446,0.164469
0.00152536,-0.00858446,0.168113
0.00152599,-0.00858446,0.168113
0.00152662,-0.0118809,0.164469
0.00152725,-0.00858446,0.168113
0.00152788,-0.0118809,0.168113
0.00152851,-0.0118809,0.164469
0.00152914,-0.00858446,0.168113
0.00152977,-0.00858446,0.164469
0.0015304,-0.00858446,0.164469
0.00153103,-0.00528805,0.164469
0.00153166,-0.00858446,0.168113
0.00153229,-0.00858446,0.168113
0.00153292,-0.00528805,0.168113
0.00153355,-0.00528805,0.164469
0.00153418,-0.00528805,0.160826
0.00153481,-0.00858446,0.164469
0.00153544,-0.0118809,0.160826
0.00153607,-0.0118809,0.164469
0.0015367,-0.0118809,0.171756
0.00153733,-0.00528805,0.168113
0.00153796,-0.0118809,0.168113
0.00153859,-0.0151773,0.168113
0.00153922,-0.0184737,0.168113
0.00153985,-0.0184737,0.168113
0.00154048,-0.0118809,0.171756
0.00154111,-0.0151773,0.171756
0.00154174,-0.00858446,0.168113
0.00154237,-0.00528805,0.164469
0.001543,-0.00858446,0.168113
0.00154363,-0.00858446,0.175399
0.00154426,-0.0151773,0.168113
0.00154489,-0.0184737,0.171756
0.00154552,-0.0151773,0.168113
0.00154615,-0.0118809,0.171756
0.00154678,-0.0118809,0.168113
0.00154741,-0.00858446,0.171756
0.00154804,-0.00858446,0.160826
0.00154867,-0.00528805,0.164469
0.0015493,-0.00858446,0.164469
0.00154993,-0.00858446,0.171756
0.00155056,-0.00858446,0.171756
0.00155119,-0.00528805,0.175399
0.00155182,-0.00528805,0.171756
0.00155245,-0.00858446,0.168113
